name,seed,family,reward,guide,objective,replay,beta,base_atom_stability,base_log_reward_mean,base_log_reward_top1,base_log_reward_top10,base_log_reward_top100,base_mol_stability,base_n_valid_smiles,base_parse_rate,base_reused_from,base_reward_mean,base_reward_top1,base_reward_top10,base_reward_top100,base_uniqueness,fcd_base_vs_ref,fcd_guided_vs_base,fcd_guided_vs_ref,guided_atom_stability,guided_log_reward_mean,guided_log_reward_top1,guided_log_reward_top10,guided_log_reward_top100,guided_mol_stability,guided_n_valid_smiles,guided_parse_rate,guided_reward_mean,guided_reward_top1,guided_reward_top10,guided_reward_top100,guided_uniqueness,mean_delta,n_components,reward_mean_delta,reward_top100_delta,reward_top10_delta,reward_top1_delta,top100_delta,top10_delta,top1_delta,wass_MW_base_vs_ref,wass_MW_guided_vs_ref,wass_TPSA_base_vs_ref,wass_TPSA_guided_vs_ref,wass_logP_base_vs_ref,wass_logP_guided_vs_ref,wass_n_heavy_base_vs_ref,wass_n_heavy_guided_vs_ref,wass_n_rings_base_vs_ref,wass_n_rings_guided_vs_ref
sweep-osim-hidden-rtb-replay_off-b10,42,sweep,osim,hidden,rtb,off,10,0.8526116757267785,-3.1227731127791847,-0.21496085822582245,-0.23358982056379318,-0.2781782804429531,0.0232,4620,,dumps/_base/osim/seed42,,,,,0.9987012987012988,4.306199151562396,0.19701987766688944,3.906946948375321,0.8550356005681238,-2.969843863293435,-0.21496085822582245,-0.23179099708795547,-0.27619074016809464,0.0226,4623,0.9246,0.22364992452833002,0.8065730102580936,0.7931351996713569,0.7588614539661342,0.9980532121998702,0.1529292494857497,,,,,,0.001987540274858479,0.0017988234758377075,0.0,14.988010878787884,13.537506263595072,4.436697826839828,3.425015727882333,0.3399854235757577,0.3327891503088905,1.2410277056277048,0.9939821328141898,0.223909090909091,0.20771321652606548
sweep-osim-hidden-rtb-replay_on-b1,0,sweep,osim,hidden,rtb,on,1,0.8544708614082822,-3.1923456504809344,-0.21349063515663147,-0.2332309365272522,-0.2808708596229553,0.027,4641,,dumps/_base/osim/seed0,,,,,0.9976298211592329,4.427940043898772,0.23448705855756202,3.9147868865332924,0.8578550237110752,-3.0073793130659694,-0.21349063515663147,-0.23373826146125792,-0.27981315314769745,0.0268,4641,0.9282,0.22385777052303596,0.8077597246584434,0.7916106779841375,0.7561071657567879,0.9984917043740573,0.18496633741496504,,,,,,0.0010577064752578802,-0.0005073249340057373,0.0,17.336867902219353,16.904628561646206,4.483138573152338,3.41001506442577,0.3454792781913382,0.343128587632407,1.35384421460892,1.1434624003447529,0.202071924154277,0.20487304460245626
sweep-osim-hidden-rtb-replay_on-b1,100,sweep,osim,hidden,rtb,on,1,0.8524100641490594,-3.0434217853704815,-0.21445539593696594,-0.23209359347820283,-0.2752979502081871,0.0244,4673,,dumps/_base/osim/seed100,,,,,0.99700406591055,4.144421280014981,0.226996226775654,3.789955395139401,0.8560351655681286,-2.926863841688487,-0.21886718273162842,-0.2310206636786461,-0.271621779948473,0.0254,4659,0.9318,0.2255440362550922,0.8034284202356379,0.793740400085466,0.7623297404117837,0.9984975316591543,0.11655794368199457,,,,,,0.0036761702597141177,0.0010729297995567266,-0.004411786794662476,14.531700820158363,13.556048243442806,3.5680180530708334,2.95809601159047,0.35281490813909705,0.3477278902721615,1.193341536486197,0.9529969092079842,0.1916588487053284,0.18362081991843748
sweep-osim-hidden-rtb-replay_on-b1,42,sweep,osim,hidden,rtb,on,1,0.8526116757267785,-3.1227731127791847,-0.21496085822582245,-0.23358982056379318,-0.2781782804429531,0.0232,4620,,dumps/_base/osim/seed42,,,,,0.9987012987012988,4.306199151562396,0.234470110626134,3.744703670145171,0.8555539612965337,-2.9570992033419943,-0.21496085822582245,-0.23358982056379318,-0.2767933313548565,0.022,4621,0.9242,0.2229292276125039,0.8065730102580936,0.7917107432529368,0.758392093042263,0.9982687729928587,0.1656739094371904,,,,,,0.0013849490880966098,0.0,0.0,14.988010878787884,13.104790789829043,4.436697826839828,3.2110620415494457,0.3399854235757577,0.320727564607228,1.2410277056277048,0.9223858472192157,0.223909090909091,0.20521346028998066
sweep-osim-hidden-rtb-replay_on-b10,0,sweep,osim,hidden,rtb,on,10,0.8544708614082822,-3.1923456504809344,-0.21349063515663147,-0.2332309365272522,-0.2808708596229553,0.027,4641,,dumps/_base/osim/seed0,,,,,0.9976298211592329,4.427940043898772,1.2303732146742163,3.830437290619841,0.8618883788615112,-2.8621848013964684,-0.21349063515663147,-0.23786715418100357,-0.282856392711401,0.0272,4600,0.92,0.22665692796089834,0.8077597246584434,0.7883526154043733,0.7538221366735643,0.9993478260869565,0.3301608490844661,,,,,,-0.001985533088445679,-0.004636217653751384,0.0,17.336867902219353,14.600790434782613,4.483138573152338,2.2419585217391296,0.3454792781913382,0.28459038434782635,1.35384421460892,0.7055913043478259,0.202071924154277,0.18082608695652191
sweep-osim-hidden-rtb-replay_on-b10,100,sweep,osim,hidden,rtb,on,10,0.8524100641490594,-3.0434217853704815,-0.21445539593696594,-0.23209359347820283,-0.2752979502081871,0.0244,4673,,dumps/_base/osim/seed100,,,,,0.99700406591055,4.144421280014981,1.248004993736032,3.659859712895056,0.8607042623125815,-2.816069301231631,-0.18879564106464386,-0.2321830928325653,-0.2753979140520096,0.0254,4577,0.9154,0.23038888917455833,0.8279556895503692,0.7929014186836956,0.759458894826615,0.9982521302162989,0.22735248413885056,,,,,,-9.996384382249257e-05,-8.949935436247669e-05,0.025659754872322083,14.531700820158363,12.043476911645191,3.5680180530708334,2.2241941337120403,0.35281490813909705,0.3060849681245359,1.193341536486197,0.5136754642779112,0.1916588487053284,0.152647629451606
sweep-osim-hidden-rtb-replay_on-b10,42,sweep,osim,hidden,rtb,on,10,0.8526116757267785,-3.1227731127791847,-0.21496085822582245,-0.23358982056379318,-0.2781782804429531,0.0232,4620,,dumps/_base/osim/seed42,,,,,0.9987012987012988,4.306199151562396,1.1802235448640914,3.9399301654101464,0.8620080513796976,-2.8666600858719815,-0.2066696435213089,-0.23003931641578673,-0.28150871723890303,0.023,4577,0.9154,0.2269022090887609,0.8132882806657469,0.7945724849161581,0.7548403454674493,0.9991260651081495,0.25611302690720317,,,,,,-0.0033304367959499093,0.0035505041480064503,0.00829121470451355,14.988010878787884,12.668852667467789,4.436697826839828,2.5273266405942776,0.3399854235757577,0.2902908412658948,1.2410277056277048,0.6222884422110551,0.223909090909091,0.18072776928118858
sweep-osim-tempgain-db-replay_off-b1,0,sweep,osim,tempgain,db,off,1,0.8544708614082822,-3.1923456504809344,-0.21349063515663147,-0.2332309365272522,-0.2808708596229553,0.027,4641,,dumps/_base/osim/seed0,,,,,0.9976298211592329,4.427940043898772,0.05326865246814805,4.643793750280409,0.8547622007784781,-3.1453964079767402,-0.2066696435213089,-0.2243894338607788,-0.2767173665761948,0.028,4658,0.9316,0.21993431563136745,0.8132882806657469,0.7990439976444303,0.7584734802660588,0.9978531558608845,0.04694924250419419,,,,,,0.004153493046760548,0.008841502666473378,0.006820991635322571,17.336867902219353,19.164435691799063,4.483138573152338,4.380925843709748,0.3454792781913382,0.368514684167454,1.35384421460892,1.4606154572778007,0.202071924154277,0.22209969944182062
sweep-osim-tempgain-db-replay_off-b1,100,sweep,osim,tempgain,db,off,1,0.8524100641490594,-3.0434217853704815,-0.21445539593696594,-0.23209359347820283,-0.2752979502081871,0.0244,4673,,dumps/_base/osim/seed100,,,,,0.99700406591055,4.144421280014981,0.05340026212861915,4.3489779917262865,0.8518446472966048,-3.0058385785295765,-0.21445539593696594,-0.23045624792575836,-0.2718199272453785,0.0238,4690,0.938,0.22326226968036386,0.8069808055518775,0.7941969852315331,0.7621609328062411,0.9965884861407249,0.03758320684090499,,,,,,0.00347802296280858,0.0016373455524444636,0.0,14.531700820158363,15.237432674200434,3.5680180530708334,3.303750631130065,0.35281490813909705,0.3698299942729212,1.193341536486197,1.2634443496801704,0.1916588487053284,0.20088571428571453
sweep-osim-tempgain-db-replay_off-b1,42,sweep,osim,tempgain,db,off,1,0.8526116757267785,-3.1227731127791847,-0.21496085822582245,-0.23358982056379318,-0.2781782804429531,0.0232,4620,,dumps/_base/osim/seed42,,,,,0.9987012987012988,4.306199151562396,0.05008414661861593,4.507280932475169,0.8524734185270136,-3.096755436877358,-0.21496085822582245,-0.23360875993967056,-0.27781865507364273,0.0222,4632,0.9264,0.21939008790497017,0.8065730102580936,0.7916957024442743,0.7576079157927047,0.9976252158894646,0.026017675901826465,,,,,,0.00035962536931039013,-1.893937587738037e-05,0.0,14.988010878787884,16.297241049050093,4.436697826839828,4.3429060069084695,0.3399854235757577,0.35792655078065644,1.2410277056277048,1.3369374784110528,0.223909090909091,0.241203799654577
sweep-osim-tempgain-db-replay_off-b10,0,sweep,osim,tempgain,db,off,10,0.8544708614082822,-3.1923456504809344,-0.21349063515663147,-0.2332309365272522,-0.2808708596229553,0.027,4641,,dumps/_base/osim/seed0,,,,,0.9976298211592329,4.427940043898772,0.2288144004458843,4.349348219521232,0.8577612541144711,-3.1987573326820735,-0.21349063515663147,-0.23357180058956145,-0.27957777500152586,0.0302,4671,0.9342,0.215828886441353,0.8077597246584434,0.7917406045166279,0.7562858591076307,0.9982873046456862,-0.0064116822011390795,,,,,,0.0012930846214294633,-0.00034086406230926514,0.0,17.336867902219353,19.729484029586818,4.483138573152338,4.400665523870692,0.3454792781913382,0.3327398905746095,1.35384421460892,1.4381424534360945,0.202071924154277,0.24370152001712694
sweep-osim-tempgain-db-replay_off-b10,100,sweep,osim,tempgain,db,off,10,0.8524100641490594,-3.0434217853704815,-0.21445539593696594,-0.23209359347820283,-0.2752979502081871,0.0244,4673,,dumps/_base/osim/seed100,,,,,0.99700406591055,4.144421280014981,0.2168946540643617,4.154487984748613,0.8559529919157772,-3.117325787514989,-0.21445539593696594,-0.23054761588573455,-0.274485584795475,0.026,4685,0.937,0.21520713526228638,0.8069808055518775,0.7941322270541603,0.7601775940006179,0.9982924226254002,-0.07390400214450743,,,,,,0.0008123654127120683,0.0015459775924682728,0.0,14.531700820158363,16.168182304162233,3.5680180530708334,3.806955161152617,0.35281490813909705,0.3499997303799361,1.193341536486197,1.2410512273212375,0.1916588487053284,0.21071953041622216
sweep-osim-tempgain-db-replay_off-b10,42,sweep,osim,tempgain,db,off,10,0.8526116757267785,-3.1227731127791847,-0.21496085822582245,-0.23358982056379318,-0.2781782804429531,0.0232,4620,,dumps/_base/osim/seed42,,,,,0.9987012987012988,4.306199151562396,0.2156710250223739,4.197259950176402,0.8563395815560384,-3.1810798576110937,-0.21496085822582245,-0.23466916233301163,-0.27844055950641633,0.0216,4619,0.9238,0.21138451526186453,0.8065730102580936,0.7908645303053802,0.7571319730454559,0.997618532149816,-0.05830674483190901,,,,,,-0.00026227906346321106,-0.0010793417692184504,0.0,14.988010878787884,17.586917297726796,4.436697826839828,4.646252137259152,0.3399854235757577,0.30823046611171256,1.2410277056277048,1.3519344013855814,0.223909090909091,0.254470621346612
sweep-osim-tempgain-db-replay_on-b1,0,sweep,osim,tempgain,db,on,1,0.8544708614082822,-3.1923456504809344,-0.21349063515663147,-0.2332309365272522,-0.2808708596229553,0.027,4641,,dumps/_base/osim/seed0,,,,,0.9976298211592329,4.427940043898772,0.05567239174200722,4.5445272422641665,0.8550688812618249,-3.1829758419847765,-0.21349063515663147,-0.2292157381772995,-0.2780647447705269,0.0262,4659,0.9318,0.21645687331403562,0.8077597246584434,0.7952020712208906,0.7574307258970001,0.9976389783215283,0.009369808496157983,,,,,,0.002806114852428432,0.0040151983499526755,0.0,17.336867902219353,17.462045958403095,4.483138573152338,4.557335907705517,0.3454792781913382,0.3496265326100023,1.35384421460892,1.3474059240180292,0.202071924154277,0.2080970594548186
sweep-osim-tempgain-db-replay_on-b1,100,sweep,osim,tempgain,db,on,1,0.8524100641490594,-3.0434217853704815,-0.21445539593696594,-0.23209359347820283,-0.2752979502081871,0.0244,4673,,dumps/_base/osim/seed100,,,,,0.99700406591055,4.144421280014981,0.05256323483484948,4.232052578333821,0.8532048005754633,-3.0260032225684212,-0.21445539593696594,-0.23054808080196382,-0.27199324145913123,0.024,4709,0.9418,0.21942395272370585,0.8069808055518775,0.7941226014275131,0.7620418649858776,0.9974516882565301,0.017418562802060222,,,,,,0.0033047087490558624,0.0015455126762390081,0.0,14.531700820158363,14.87409940645573,3.5680180530708334,3.381715914631556,0.35281490813909705,0.34980753515948204,1.193341536486197,1.2380137184115523,0.1916588487053284,0.2034018687619452
sweep-osim-tempgain-db-replay_on-b1,42,sweep,osim,tempgain,db,on,1,0.8526116757267785,-3.1227731127791847,-0.21496085822582245,-0.23358982056379318,-0.2781782804429531,0.0232,4620,,dumps/_base/osim/seed42,,,,,0.9987012987012988,4.306199151562396,0.055771411748239075,4.464078559423484,0.8531068365550275,-3.1105788238226015,-0.21496085822582245,-0.23360875993967056,-0.2795293852686882,0.0224,4635,0.927,0.2168356985342158,0.8065730102580936,0.7916957024442743,0.7563197185721862,0.9980582524271845,0.012194288956583144,,,,,,-0.0013511048257350833,-1.893937587738037e-05,0.0,14.988010878787884,15.99991330118663,4.436697826839828,4.444339389428266,0.3399854235757577,0.3467615253700109,1.2410277056277048,1.306861920172599,0.223909090909091,0.23952642934196353
sweep-osim-tempgain-db-replay_on-b10,0,sweep,osim,tempgain,db,on,10,0.8544708614082822,-3.1923456504809344,-0.21349063515663147,-0.2332309365272522,-0.2808708596229553,0.027,4641,,dumps/_base/osim/seed0,,,,,0.9976298211592329,4.427940043898772,0.11589013390801028,4.597834480774168,0.8550133878747527,-3.119482202619717,-0.21349063515663147,-0.22932293117046357,-0.27763221353292467,0.0286,4659,0.9318,0.22008984825156214,0.8077597246584434,0.7951125572311212,0.7577571309143294,0.9987121699935608,0.07286344786121735,,,,,,0.0032386460900306613,0.003908005356788619,0.0,17.336867902219353,20.21705694221937,4.483138573152338,4.095771641553984,0.3454792781913382,0.3646495299673751,1.35384421460892,1.4929678042498387,0.202071924154277,0.22011680618158405
sweep-osim-tempgain-db-replay_on-b10,100,sweep,osim,tempgain,db,on,10,0.8524100641490594,-3.0434217853704815,-0.21445539593696594,-0.23209359347820283,-0.2752979502081871,0.0244,4673,,dumps/_base/osim/seed100,,,,,0.99700406591055,4.144421280014981,0.11400214586697643,4.189381294209426,0.8538790285134892,-3.008666904045066,-0.21445539593696594,-0.22963571548461914,-0.2703316482901573,0.025,4690,0.938,0.22360071741050327,0.8069808055518775,0.7948469135153301,0.7632955601972498,0.9980810234541578,0.034754881325415266,,,,,,0.00496630191802977,0.0024578779935836848,0.0,14.531700820158363,15.946435509168454,3.5680180530708334,3.25191041791045,0.35281490813909705,0.3855353946993605,1.193341536486197,1.2577138592750532,0.1916588487053284,0.20519275053304906
sweep-osim-tempgain-db-replay_on-b10,42,sweep,osim,tempgain,db,on,10,0.8526116757267785,-3.1227731127791847,-0.21496085822582245,-0.23358982056379318,-0.2781782804429531,0.0232,4620,,dumps/_base/osim/seed42,,,,,0.9987012987012988,4.306199151562396,0.11656909360392831,4.440774419220986,0.8533748377254077,-3.0701256271344173,-0.21496085822582245,-0.23282118886709213,-0.28050333306193354,0.0238,4642,0.9284,0.22094176892598522,0.8065730102580936,0.7923255593607512,0.7555978529296705,0.998276604911676,0.0526474856447674,,,,,,-0.0023250526189804166,0.0007686316967010498,0.0,14.988010878787884,17.117527765015087,4.436697826839828,4.219353217578633,0.3399854235757577,0.36423979315553656,1.2410277056277048,1.325083929340801,0.223909090909091,0.24704808272296438
sweep-peri-base-db-replay_off-b1,0,sweep,peri,base,db,off,1,0.8544708614082822,-2.5867711941221363,-0.7142473459243774,-0.7965441644191742,-0.9132395958900452,0.027,4641,,dumps/_base/peri/seed0,,,,,0.9976298211592329,4.427940043898772,0.009187785023982542,4.4331401797714705,0.8543472063854047,-2.5983011596126704,-0.7142473459243774,-0.787129145860672,-0.9121158665418625,0.027,4634,0.9268,0.14503930119077085,0.4895604428285758,0.45564780505190255,0.4022660515697375,0.9976262408286577,-0.011529965490534089,,,,,,0.0011237293481827226,0.009415018558502242,0.0,17.336867902219353,17.724569166249474,4.483138573152338,4.428368458351318,0.3454792781913382,0.3472658351756584,1.35384421460892,1.379021061717738,0.202071924154277,0.20628597324126027
sweep-peri-base-db-replay_off-b1,100,sweep,peri,base,db,off,1,0.8524100641490594,-2.585895293954861,-0.7393338680267334,-0.7876028180122375,-0.9091819930076599,0.0244,4673,,dumps/_base/peri/seed100,,,,,0.99700406591055,4.144421280014981,0.00980085216149007,4.141459483528493,0.8522569886090618,-2.583977208889742,-0.7393338680267334,-0.7876028180122375,-0.9088168674707413,0.0248,4675,0.935,0.14591027153019884,0.4774318422338715,0.45506998839367824,0.4036634701982697,0.9970053475935828,0.0019180850651192571,,,,,,0.00036512553691858685,0.0,0.0,14.531700820158363,14.288149921925136,3.5680180530708334,3.455253786096257,0.35281490813909705,0.34938592413903763,1.193341536486197,1.1765508021390367,0.1916588487053284,0.18938074866310173
sweep-peri-base-db-replay_off-b1,42,sweep,peri,base,db,off,1,0.8526116757267785,-2.5471354286779055,-0.7408022880554199,-0.8178182661533355,-0.920893207192421,0.0232,4620,,dumps/_base/peri/seed42,,,,,0.9987012987012988,4.306199151562396,0.006277276996200953,4.299505643769493,0.8525739776389533,-2.5389178210362613,-0.7305089831352234,-0.8053930938243866,-0.9174008268117905,0.0234,4616,0.9232,0.147568170146003,0.48166376895353946,0.4472893965488412,0.4000743578831659,0.9989168110918544,0.008217607641644253,,,,,,0.0034923803806304887,0.012425172328948908,0.010293304920196533,14.988010878787884,14.923674933795493,4.436697826839828,4.471799077989607,0.3399854235757577,0.33550695618717524,1.2410277056277048,1.2378263431542456,0.223909090909091,0.22303466204506087
sweep-peri-base-db-replay_off-b10,0,sweep,peri,base,db,off,10,0.8544708614082822,-2.5867711941221363,-0.7142473459243774,-0.7965441644191742,-0.9132395958900452,0.027,4641,,dumps/_base/peri/seed0,,,,,0.9976298211592329,4.427940043898772,0.013188096284494577,4.434275256511171,0.8548182676926144,-2.58880889994963,-0.7192400693893433,-0.7995232820510865,-0.9129884898662567,0.0268,4641,0.9282,0.14548392552770192,0.4871222944830743,0.4499410793612205,0.4018159289510336,0.9976298211592329,-0.002037705827493852,,,,,,0.00025110602378852764,-0.002979117631912276,-0.00499272346496582,17.336867902219353,17.536552131738855,4.483138573152338,4.430072392587804,0.3454792781913382,0.34505724667054527,1.35384421460892,1.359447575953458,0.202071924154277,0.20407304460245634
sweep-peri-base-db-replay_off-b10,100,sweep,peri,base,db,off,10,0.8524100641490594,-2.585895293954861,-0.7393338680267334,-0.7876028180122375,-0.9091819930076599,0.0244,4673,,dumps/_base/peri/seed100,,,,,0.99700406591055,4.144421280014981,0.01592068624682952,4.122723960587734,0.8521597967250141,-2.579906770894827,-0.7393338680267334,-0.7876028180122375,-0.9085779798030853,0.0244,4666,0.9332,0.1463708754155291,0.4774318422338715,0.45506998839367824,0.4037563018435484,0.9972138876982426,0.005988523060034279,,,,,,0.0006040132045745938,0.0,0.0,14.531700820158363,14.227512638234034,3.5680180530708334,3.4405091153021874,0.35281490813909705,0.3490342280385771,1.193341536486197,1.1758186883840547,0.1916588487053284,0.19278945563651959
sweep-peri-base-db-replay_off-b10,42,sweep,peri,base,db,off,10,0.8526116757267785,-2.5471354286779055,-0.7408022880554199,-0.8178182661533355,-0.920893207192421,0.0232,4620,,dumps/_base/peri/seed42,,,,,0.9987012987012988,4.306199151562396,0.012904907489598827,4.325691789021292,0.8527799567152754,-2.5346679737363806,-0.7305089831352234,-0.8053930938243866,-0.9168311053514481,0.0232,4626,0.9252,0.1479076939270484,0.48166376895353946,0.4472893965488412,0.40029727364756723,0.9984868136619109,0.012467454941524903,,,,,,0.004062101840972887,0.012425172328948908,0.010293304920196533,14.988010878787884,15.122670299956772,4.436697826839828,4.483074453091227,0.3399854235757577,0.34270319173627334,1.2410277056277048,1.247214267185473,0.223909090909091,0.22921703415477734
sweep-peri-base-db-replay_on-b1,0,sweep,peri,base,db,on,1,0.8544708614082822,-2.5867711941221363,-0.7142473459243774,-0.7965441644191742,-0.9132395958900452,0.027,4641,,dumps/_base/peri/seed0,,,,,0.9976298211592329,4.427940043898772,0.04857543681916354,4.270114221695053,0.8552904637871618,-2.5923492523496305,-0.7192400693893433,-0.8027037680149078,-0.9130341321229934,0.0268,4637,0.9274,0.14559141588216673,0.4871222944830743,0.44841466714128864,0.4017910198005752,0.9978434332542592,-0.0055780582274942425,,,,,,0.00020546376705177227,-0.006159603595733643,-0.00499272346496582,17.336867902219353,17.08681114164331,4.483138573152338,4.187699085184387,0.3454792781913382,0.34112677473840863,1.35384421460892,1.2998923010567172,0.202071924154277,0.20124455466896723
sweep-peri-base-db-replay_on-b1,100,sweep,peri,base,db,on,1,0.8524100641490594,-2.585895293954861,-0.7393338680267334,-0.7876028180122375,-0.9091819930076599,0.0244,4673,,dumps/_base/peri/seed100,,,,,0.99700406591055,4.144421280014981,0.045263106277786846,4.026266088927386,0.853763208363103,-2.5677681786443967,-0.7393338680267334,-0.7876028180122375,-0.9082226800918579,0.0252,4676,0.9352,0.14705339636084971,0.4774318422338715,0.45506998839367824,0.40389768020776534,0.9978614200171086,0.018127115310464514,,,,,,0.0009593129158019797,0.0,0.0,14.531700820158363,14.759248890846884,3.5680180530708334,3.491031464499573,0.35281490813909705,0.344952478492729,1.193341536486197,1.1808853721129164,0.1916588487053284,0.19316116338751071
sweep-peri-base-db-replay_on-b1,42,sweep,peri,base,db,on,1,0.8526116757267785,-2.5471354286779055,-0.7408022880554199,-0.8178182661533355,-0.920893207192421,0.0232,4620,,dumps/_base/peri/seed42,,,,,0.9987012987012988,4.306199151562396,0.04649667190932405,4.302105514630256,0.8533233594911459,-2.5327475264216917,-0.7305089831352234,-0.8053930938243866,-0.9146614694595336,0.0232,4620,0.924,0.1482702754342976,0.48166376895353946,0.4472893965488412,0.40116384048771536,0.9982683982683983,0.014387902256213891,,,,,,0.006231737732887321,0.012425172328948908,0.010293304920196533,14.988010878787884,15.060097540259745,4.436697826839828,4.41549742857143,0.3399854235757577,0.3286982847012988,1.2410277056277048,1.1932060606060602,0.223909090909091,0.2236597402597402
sweep-peri-base-db-replay_on-b10,0,sweep,peri,base,db,on,10,0.8544708614082822,-2.5867711941221363,-0.7142473459243774,-0.7965441644191742,-0.9132395958900452,0.027,4641,,dumps/_base/peri/seed0,,,,,0.9976298211592329,4.427940043898772,0.03675113348296577,4.336797781338035,0.8550444731622572,-2.576220363609949,-0.7142473459243774,-0.7833994865417481,-0.9084192818403244,0.026,4636,0.9272,0.146309023163318,0.4895604428285758,0.4572977793417473,0.4037571977257505,0.9978429680759275,0.010550830512187304,,,,,,0.004820314049720831,0.013144677877426125,0.0,17.336867902219353,17.341449416220883,4.483138573152338,4.377273044003452,0.3454792781913382,0.33579769831406403,1.35384421460892,1.3358621225194125,0.202071924154277,0.20754702329594488
sweep-peri-base-db-replay_on-b10,100,sweep,peri,base,db,on,10,0.8524100641490594,-2.585895293954861,-0.7393338680267334,-0.7876028180122375,-0.9091819930076599,0.0244,4673,,dumps/_base/peri/seed100,,,,,0.99700406591055,4.144421280014981,0.03834233403152609,4.039435968457809,0.8533223568152417,-2.5701722285292306,-0.7393338680267334,-0.7876028180122375,-0.9081082785129547,0.0254,4677,0.9354,0.14715039331790197,0.4774318422338715,0.45506998839367824,0.403947248087975,0.9974342527261065,0.015723065425630622,,,,,,0.0010737144947051691,0.0,0.0,14.531700820158363,14.553563262048327,3.5680180530708334,3.526420984819329,0.35281490813909705,0.3415398562672655,1.193341536486197,1.1824385289715624,0.1916588487053284,0.194160401967073
sweep-peri-base-db-replay_on-b10,42,sweep,peri,base,db,on,10,0.8526116757267785,-2.5471354286779055,-0.7408022880554199,-0.8178182661533355,-0.920893207192421,0.0232,4620,,dumps/_base/peri/seed42,,,,,0.9987012987012988,4.306199151562396,0.03899812180375761,4.324203231188747,0.8534579016551003,-2.539856238282604,-0.7305089831352234,-0.8053930938243866,-0.9174482876062393,0.023,4620,0.924,0.14786852371831943,0.48166376895353946,0.4472893965488412,0.4000561448659697,0.9982683982683983,0.007279190395301338,,,,,,0.0034449195861816495,0.012425172328948908,0.010293304920196533,14.988010878787884,15.002863711688317,4.436697826839828,4.487918432900435,0.3399854235757577,0.33165225874458887,1.2410277056277048,1.2096562770562769,0.223909090909091,0.22452554112554118
sweep-peri-hidden-db-replay_off-b1,0,sweep,peri,hidden,db,off,1,0.8544708614082822,-2.5867711941221363,-0.7142473459243774,-0.7965441644191742,-0.9132395958900452,0.027,4641,,dumps/_base/peri/seed0,,,,,0.9976298211592329,4.427940043898772,0.028484179571933055,4.412716348539789,0.8547739362967616,-2.603012940652909,-0.7192400693893433,-0.7954010963439941,-0.9119940823316575,0.028,4650,0.93,0.14499430225575954,0.4871222944830743,0.4517611522618069,0.4022520698290405,0.9978494623655914,-0.016241746530772705,,,,,,0.0012455135583877563,0.0011430680751800537,-0.00499272346496582,17.336867902219353,18.427562075268824,4.483138573152338,4.388855290322581,0.3454792781913382,0.35358540531182814,1.35384421460892,1.4077655913978493,0.202071924154277,0.2059505376344086
sweep-peri-hidden-db-replay_off-b1,100,sweep,peri,hidden,db,off,1,0.8524100641490594,-2.585895293954861,-0.7393338680267334,-0.7876028180122375,-0.9091819930076599,0.0244,4673,,dumps/_base/peri/seed100,,,,,0.99700406591055,4.144421280014981,0.027219901584771833,4.161896747491923,0.8525280435305379,-2.5875282544992926,-0.7393338680267334,-0.7876028180122375,-0.909461225271225,0.0248,4680,0.936,0.14528392388956246,0.4774318422338715,0.45506998839367824,0.4034159875611716,0.997008547008547,-0.0016329605444314055,,,,,,-0.0002792322635650768,0.0,0.0,14.531700820158363,14.423643699145302,3.5680180530708334,3.433990888888889,0.35281490813909705,0.35793160622222236,1.193341536486197,1.1772649572649567,0.1916588487053284,0.1892495726495726
sweep-peri-hidden-db-replay_off-b1,42,sweep,peri,hidden,db,off,1,0.8526116757267785,-2.5471354286779055,-0.7408022880554199,-0.8178182661533355,-0.920893207192421,0.0232,4620,,dumps/_base/peri/seed42,,,,,0.9987012987012988,4.306199151562396,0.029012696361689905,4.357987797685865,0.8526892901030343,-2.547378031710225,-0.7408022880554199,-0.8221688330173492,-0.9237746524810792,0.0228,4622,0.9244,0.14671616519923547,0.47673128623551375,0.43977327037234115,0.39745155085921197,0.9982691475551709,-0.00024260303231926628,,,,,,-0.002881445288658191,-0.004350566864013694,0.0,14.988010878787884,15.488062103245358,4.436697826839828,4.413615827780182,0.3399854235757577,0.34491414434011264,1.2410277056277048,1.2491973171787103,0.223909090909091,0.22207399394201643
sweep-peri-hidden-db-replay_off-b10,0,sweep,peri,hidden,db,off,10,0.8544708614082822,-2.5867711941221363,-0.7142473459243774,-0.7965441644191742,-0.9132395958900452,0.027,4641,,dumps/_base/peri/seed0,,,,,0.9976298211592329,4.427940043898772,0.05162062674324375,4.324303863935455,0.8555691496424439,-2.5890524373256563,-0.7192400693893433,-0.7872593104839325,-0.9073333549499512,0.0284,4649,0.9298,0.14533787568307147,0.4871222944830743,0.45539765733918935,0.4041739542537819,0.99806409980641,-0.002281243203519967,,,,,,0.005906240940094065,0.0092848539352417,-0.00499272346496582,17.336867902219353,17.785556182189726,4.483138573152338,4.055021513013552,0.3454792781913382,0.3512363876605724,1.35384421460892,1.3327868788986874,0.202071924154277,0.1991755216175522
